LINK_ID,terrain_shadow_ratio,terrain_shadow_max,building_shadow_ratio,building_shadow_mean_hours,building_shadow_max_hours,building_shadow_peak_ratio,combined_shadow_ratio,terrain_shadow_percent,building_shadow_percent,combined_shadow_percent
1830490002,0.0,0.0,0.3823529411764705,3.25,4.0,1.0,0.38235294117647056,0.0,38.2,38.2
1830490101,0.0,0.0,0.3382352941176471,2.875,4.5,1.0,0.3382352941176471,0.0,33.8,33.8
1830490102,0.0,0.0,0.3411764705882353,2.9,3.0,1.0,0.3411764705882353,0.0,34.1,34.1
1830490201,0.0,0.0,0.7647058823529411,6.5,8.5,1.0,0.7647058823529411,0.0,76.5,76.5
1830490202,0.0,0.0,1.0,8.5,8.5,1.0,1.0,0.0,100.0,100.0
1830490203,0.0,0.0,0.8823529411764706,7.5,8.5,1.0,0.8823529411764706,0.0,88.2,88.2
1830490301,0.0,0.0,0.2598039215686274,2.208333333333333,6.0,0.6666666666666666,0.2598039215686274,0.0,26.0,26.0
1830490302,0.0,0.0,0.8431372549019608,7.166666666666667,8.5,1.0,0.8431372549019608,0.0,84.3,84.3
1830490401,0.0,0.0,0.2117647058823529,1.8,3.0,0.7,0.21176470588235285,0.0,21.2,21.2
1830490402,0.0,0.0,0.7450980392156863,6.333333333333333,8.5,1.0,0.7450980392156863,0.0,74.5,74.5
1830490501,0.0235294118523597,0.0588235296308994,0.3957219251336898,3.363636363636364,5.0,1.0,0.40994023283057035,2.4,39.6,41.0
1830490503,0.0,0.0,0.5058823529411764,4.3,6.0,1.0,0.5058823529411764,0.0,50.6,50.6
1830490601,0.0,0.0,0.2058823529411764,1.75,3.0,1.0,0.2058823529411764,0.0,20.6,20.6
1830490603,0.0,0.0,0.2773109243697479,2.357142857142857,4.5,0.7142857142857143,0.2773109243697479,0.0,27.7,27.7
1830490604,0.0,0.0,0.2745098039215686,2.333333333333333,4.0,0.8888888888888888,0.27450980392156854,0.0,27.5,27.5
1830490701,0.0,0.0,0.6764705882352942,5.75,8.5,0.9375,0.6764705882352942,0.0,67.6,67.6
1830490702,0.0,0.0,0.3725490196078431,3.1666666666666665,4.5,1.0,0.37254901960784315,0.0,37.3,37.3
1830490703,0.0,0.0,0.7411764705882353,6.3,8.5,1.0,0.7411764705882353,0.0,74.1,74.1
1830490801,0.0,0.0,0.7411764705882353,6.3,8.5,0.9,0.7411764705882353,0.0,74.1,74.1
1830490803,0.0,0.0,0.5935828877005348,5.045454545454546,8.5,0.7272727272727273,0.5935828877005348,0.0,59.4,59.4
1830490804,0.0,0.0,0.3774509803921568,3.208333333333333,6.0,0.8333333333333334,0.37745098039215685,0.0,37.7,37.7
1830490903,0.0,0.0,0.226890756302521,1.9285714285714288,2.5,1.0,0.22689075630252098,0.0,22.7,22.7
1830490904,0.0196078432102998,0.0588235296308994,0.2436974789915966,2.071428571428572,3.0,0.8571428571428571,0.258526940243084,2.0,24.4,25.9
1830490905,0.0588235296308994,0.0588235296308994,0.4823529411764706,4.1,8.5,0.8,0.5128027682795244,5.9,48.2,51.3
1830491001,0.0441176472231745,0.0588235296308994,0.4117647058823529,3.5,8.5,0.7777777777777778,0.4377162630724556,4.4,41.2,43.8
1830491002,0.0294117648154497,0.0588235296308994,0.2352941176470588,2.0,2.5,1.0,0.2577854672118144,2.9,23.5,25.8
1830491003,0.0147058824077248,0.0588235296308994,0.611764705882353,5.2,8.5,0.9,0.6174740484641755,1.5,61.2,61.7
1830491101,0.098039216051499,0.1176470592617988,0.4156862745098039,3.533333333333333,6.0,0.8666666666666667,0.4729719340849935,9.8,41.6,47.3
1830491201,0.105882354080677,0.1764705926179886,0.4343891402714932,3.692307692307693,8.5,0.7692307692307693,0.4942773495931432,10.6,43.4,49.4
1830491301,0.094117647409439,0.1176470592617988,0.7058823529411765,6.0,8.5,0.9090909090909092,0.7335640139439527,9.4,70.6,73.4
1830491302,0.0588235296308994,0.0588235296308994,0.1568627450980392,1.3333333333333333,1.5,1.0,0.20645905439467993,5.9,15.7,20.6
1830491401,0.094117647409439,0.1176470592617988,0.7486631016042781,6.363636363636363,8.5,0.9090909090909092,0.7723183391884686,9.4,74.9,77.2
1830491402,0.0882352944463491,0.1176470592617988,0.3529411764705882,3.0,8.0,1.0,0.41003460228881417,8.8,35.3,41.0
1830491501,0.0588235296308994,0.0588235296308994,0.0735294117647058,0.625,1.0,0.25,0.12802768186392144,5.9,7.4,12.8
1830491502,0.0588235296308994,0.0588235296308994,0.0588235294117647,0.5,1.0,0.3333333333333333,0.1141868514173171,5.9,5.9,11.4
1830491601,0.0588235296308994,0.0588235296308994,0.5588235294117647,4.75,8.5,1.0,0.5847750866018674,5.9,55.9,58.5
1830491602,0.0882352944463491,0.1176470592617988,0.7254901960784313,6.166666666666667,8.0,1.0,0.7497116494558606,8.8,72.5,75.0
1830491701,0.0441176472231745,0.0588235296308994,0.6647058823529411,5.65,8.5,0.9,0.6794982699512997,4.4,66.5,67.9
1830491702,0.0,0.0,0.2941176470588235,2.5,3.0,1.0,0.2941176470588235,0.0,29.4,29.4
1830491703,0.0588235296308994,0.0588235296308994,0.2745098039215686,2.333333333333333,3.5,0.6666666666666666,0.31718569796751517,5.9,27.5,31.7
1830491801,0.0367647060193121,0.0588235296308994,0.6498599439775911,5.523809523809524,8.5,0.8571428571428571,0.6627327402028405,3.7,65.0,66.3
1830491802,0.0,0.0,0.4901960784313725,4.166666666666667,7.5,1.0,0.4901960784313725,0.0,49.0,49.0
1830491901,0.0882352944463491,0.1176470592617988,0.3088235294117647,2.625,8.5,0.875,0.36980968880850607,8.8,30.9,37.0
1830491902,0.0588235296308994,0.0588235296308994,0.0980392156862745,0.8333333333333334,1.5,1.0,0.15109573260826226,5.9,9.8,15.1
1830491903,0.0588235296308994,0.0588235296308994,0.388235294117647,3.3,7.0,0.8,0.42422145342125606,5.9,38.8,42.4
1830492001,0.0882352944463491,0.1176470592617988,0.2352941176470588,2.0,8.5,0.6,0.30276816634132575,8.8,23.5,30.3
1830492002,0.0588235296308994,0.0588235296308994,0.0980392156862745,0.8333333333333334,1.0,0.6666666666666666,0.15109573260826226,5.9,9.8,15.1
1830492101,0.0,0.0,0.2352941176470588,2.0,2.5,0.75,0.23529411764705876,0.0,23.5,23.5
1830492102,0.0,0.0,0.6470588235294118,5.5,7.5,1.0,0.6470588235294118,0.0,64.7,64.7
1830492201,0.0,0.0,0.1029411764705882,0.875,2.0,0.75,0.1029411764705882,0.0,10.3,10.3
