LINK_ID,ROAD_NAME,교량명
1840190900,유등로,복수교
1830186600,경부고속도로,비룡교
1860381102,학하로,학하교
1870021803,경부고속도로,비래굴다리
1870019700,옛신탄진로,오정육교
1860003901,유성대로,구암교
1870152500,장동로228번길,장승교
1850054700,유등로,유등천좌안1교
1870197900,경부고속도로,신대철교
1860408700,원신흥북로,고려교
1830051900,대전천동로,은행교
1830051900,대전천동로,목척교
1840193100,유등천동로,수침교
1860202200,외삼로,유성교
1830010011,옥천로,세천3교
1860333900,호남고속도로지선,
1830032701,동서대로1572번길,성남교
1860381100,학하로,학하교
1860353100,엑스포로,전민육교
1840055001,우암로,삼선교
1870301900,-,현도교
1860071501,문화원로,장대2교
1830474400,산서로,대별교
1830491903,삼가로,가양교
1830476000,대전천동로,대흥교
1830476000,대전천동로,중교
1860214602,노은로,하기2교
1860367900,학하남로90번길,
1860060600,장대로,유성교
1870495001,아리랑로,원촌육교
1860067500,한밭대로492번길,유성대교
1830026716,대청호수로,비룡교
1860202400,외삼로,유성교
